source,split,folder,filename,person_index,n_annotators,raw_categories_majority,emotion_classes,dropped_categories,bbox,label_status,reviewer_note
emotic,train,mscoco/images,COCO_val2014_000000470714.jpg,0,1,Surprise,,Surprise,34.0;41.0;246.0;470.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_val2014_000000470714.jpg,1,1,Engagement,,Engagement,23.0;72.0;181.0;367.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_l6f4mrobxlyyyqf2.jpg,0,1,Engagement,,Engagement,37.0;160.0;215.0;499.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_8z72fj3xszdmbndq.jpg,0,1,Engagement,,Engagement,422.0;194.0;685.0;478.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_8z72fj3xszdmbndq.jpg,1,1,Engagement,,Engagement,289.0;239.0;394.0;428.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_8z72fj3xszdmbndq.jpg,2,1,Engagement,,Engagement,49.0;46.0;292.0;284.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000349663.jpg,1,1,Engagement,,Engagement,49.0;166.0;202.0;344.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_863lcs9c7q9usesq.jpg,0,1,Engagement,,Engagement,388.0;184.0;472.0;323.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000179201.jpg,0,1,Engagement,,Engagement,50.0;149.0;260.0;290.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_val2014_000000557672.jpg,0,1,Engagement,,Engagement,212.0;38.0;526.0;428.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000024935.jpg,0,1,Engagement,,Engagement,153.0;86.0;300.0;376.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_k136hrr9hnuvjjpt.jpg,0,1,Engagement,,Engagement,310.0;61.0;615.0;537.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000093298.jpg,0,1,Engagement,,Engagement,342.0;67.0;610.0;425.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_3fxke44vc57i5wgw.jpg,0,1,Engagement,,Engagement,254.0;88.0;337.0;223.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_3fxke44vc57i5wgw.jpg,1,1,Engagement,,Engagement,392.0;105.0;442.0;203.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_ck4rjjbbbrmwlg0k.jpg,0,1,Engagement,,Engagement,40.0;138.0;194.0;479.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_val2014_000000232488.jpg,1,1,Engagement,,Engagement,134.0;276.0;402.0;509.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000533988.jpg,0,1,Engagement,,Engagement,310.0;74.0;440.0;289.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_au34tuuhnptxfkuh.jpg,2,1,Engagement,,Engagement,79.0;153.0;561.0;1591.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_val2014_000000488823.jpg,0,1,Engagement,,Engagement,147.0;31.0;248.0;234.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_gi2o6rjyylnrsg0z.jpg,0,1,Engagement,,Engagement,1834.0;869.0;2156.0;1554.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_cmt8dnihudtd4b15.jpg,1,1,Engagement,,Engagement,218.0;178.0;308.0;355.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000349403.jpg,0,1,Engagement,,Engagement,141.0;49.0;297.0;369.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_e54pikxc1q65edmr.jpg,2,1,Engagement,,Engagement,2559.0;856.0;4190.0;2825.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_fhsdrmuzjxe7ad1o.jpg,1,1,Engagement,,Engagement,44.0;113.0;340.0;347.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_glx6mh2q23pjzuu2.jpg,0,1,Engagement,,Engagement,662.0;579.0;1150.0;847.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_g8kfxcwi60xx365y.jpg,0,1,Engagement,,Engagement,551.0;332.0;648.0;487.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000191334.jpg,0,1,Engagement,,Engagement,50.0;104.0;209.0;277.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_0tw6jlr6bvd8hbos.jpg,0,1,Engagement,,Engagement,455.0;204.0;566.0;344.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000359005.jpg,0,1,Engagement,,Engagement,91.0;135.0;314.0;399.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_0g2wr26a16hs0qyc.jpg,2,1,Engagement,,Engagement,53.0;106.0;132.0;349.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000137690.jpg,0,1,Engagement,,Engagement,104.0;54.0;292.0;472.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_b7j7s2ma5fyhtbah.jpg,2,1,Engagement,,Engagement,854.0;432.0;1063.0;694.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000429059.jpg,0,1,Engagement,,Engagement,99.0;88.0;570.0;423.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000044675.jpg,0,1,Engagement,,Engagement,238.0;113.0;418.0;389.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_fbyoo2lpaipu7mkw.jpg,1,1,Engagement,,Engagement,223.0;81.0;413.0;369.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_fbyoo2lpaipu7mkw.jpg,2,1,Engagement,,Engagement,121.0;90.0;218.0;359.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_8yusi9rrb94k71h8.jpg,0,1,Engagement,,Engagement,304.0;17.0;438.0;365.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_8yusi9rrb94k71h8.jpg,1,1,Engagement,,Engagement,515.0;68.0;609.0;253.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_8yusi9rrb94k71h8.jpg,2,1,Engagement,,Engagement,437.0;79.0;482.0;150.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_0aez96scf3mgfcpc.jpg,0,1,Engagement,,Engagement,125.0;54.0;219.0;375.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000021534.jpg,0,1,Engagement,,Engagement,223.0;209.0;453.0;450.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_37r73s3bn12mt2sr.jpg,1,1,Engagement,,Engagement,341.0;67.0;429.0;189.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000474721.jpg,0,1,Engagement,,Engagement,119.0;121.0;286.0;419.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_hl0uac9fbljyf6b6.jpg,2,1,Engagement,,Engagement,264.0;585.0;331.0;776.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_hl0uac9fbljyf6b6.jpg,5,1,Engagement,,Engagement,762.0;679.0;859.0;908.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000170130.jpg,0,1,Engagement,,Engagement,126.0;101.0;248.0;401.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_3w4bxerrzfzh4qsu.jpg,1,1,Engagement,,Engagement,383.0;324.0;485.0;436.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_1mqo8cy5fuz5dtro.jpg,0,1,Engagement,,Engagement,246.0;473.0;351.0;715.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_gcjyup54f7gz83f8.jpg,1,1,Engagement,,Engagement,2137.0;426.0;2879.0;3674.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_bqhuknsceec92rxv.jpg,0,1,Engagement,,Engagement,782.0;306.0;961.0;604.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_agf5eqmwr3qlj6j4.jpg,0,1,Engagement,,Engagement,498.0;279.0;547.0;349.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000131058.jpg,0,1,Engagement,,Engagement,54.0;52.0;273.0;375.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000525580.jpg,0,1,Engagement,,Engagement,267.0;164.0;408.0;419.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_c2hkurxbe9kdd6ng.jpg,0,1,Engagement,,Engagement,824.0;10.0;2022.0;3082.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000431917.jpg,0,1,Engagement,,Engagement,23.0;34.0;333.0;420.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000043742.jpg,0,1,Engagement,,Engagement,332.0;50.0;619.0;420.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000048398.jpg,0,1,Engagement;Surprise,,Engagement;Surprise,186.0;72.0;432.0;420.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_axnd5766lxvfw77i.jpg,0,1,Engagement,,Engagement,186.0;37.0;389.0;321.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000396499.jpg,1,1,Engagement,,Engagement,320.0;118.0;518.0;468.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000059648.jpg,0,1,Engagement,,Engagement,234.0;43.0;490.0;368.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_bjb1jzt7nk0efrqn.jpg,1,1,Engagement,,Engagement,672.0;10.0;968.0;293.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000174526.jpg,0,1,Engagement,,Engagement,98.0;104.0;240.0;309.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_f6dmgafhjoe6dqgk.jpg,0,1,Engagement,,Engagement,329.0;1.0;759.0;494.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000026668.jpg,0,1,Engagement;Surprise,,Engagement;Surprise,17.0;69.0;207.0;342.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_val2014_000000256505.jpg,0,1,Engagement,,Engagement,122.0;161.0;274.0;490.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_val2014_000000229383.jpg,0,1,Engagement,,Engagement,161.0;164.0;530.0;604.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_5oziatxoexpmgrle.jpg,0,1,Engagement,,Engagement,44.0;19.0;305.0;393.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000027417.jpg,0,1,Engagement,,Engagement,162.0;41.0;496.0;515.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000105633.jpg,0,1,Engagement,,Engagement,215.0;55.0;317.0;402.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000105633.jpg,1,1,Engagement,,Engagement,292.0;26.0;398.0;407.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_1fghgi8k8aju8pxb.jpg,0,1,Engagement,,Engagement,170.0;0.0;444.0;443.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,ade20k/images,sun_ajkhzusrmlwsxbra.jpg,1,1,Engagement,,Engagement,228.0;42.0;336.0;221.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_frxe2eu0in4dpllo.jpg,0,1,Engagement,,Engagement,242.0;137.0;316.0;350.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_aqbfrho8en5x9prs.jpg,0,1,Engagement,,Engagement,183.0;291.0;474.0;873.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000350344.jpg,1,1,Engagement,,Engagement,133.0;182.0;323.0;425.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_4pxbupnc9huakpse.jpg,0,1,Engagement,,Engagement,14.0;73.0;122.0;424.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_4pxbupnc9huakpse.jpg,1,1,Engagement,,Engagement,227.0;75.0;313.0;369.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_4pxbupnc9huakpse.jpg,2,1,Engagement,,Engagement,463.0;212.0;582.0;405.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_4pxbupnc9huakpse.jpg,3,1,Engagement,,Engagement,274.0;195.0;437.0;434.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_4pxbupnc9huakpse.jpg,5,1,Engagement,,Engagement,458.0;132.0;520.0;258.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_5aeiw6vypce9q9my.jpg,0,1,Engagement,,Engagement,1963.0;1452.0;2597.0;1903.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_jv8tc86sjlcgvone.jpg,1,1,Engagement,,Engagement,1409.0;722.0;1712.0;1763.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_jv8tc86sjlcgvone.jpg,2,1,Engagement,,Engagement,869.0;612.0;1234.0;1765.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000011332.jpg,1,1,Engagement,,Engagement,268.0;72.0;470.0;253.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_1m9ffmne4xx12ckn.jpg,0,1,Engagement,,Engagement,229.0;109.0;366.0;398.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000139083.jpg,0,1,Engagement,,Engagement,171.0;139.0;310.0;407.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_clxl1us8dicflcod.jpg,1,1,Engagement,,Engagement,112.0;97.0;168.0;173.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000470915.jpg,0,1,Engagement,,Engagement,82.0;43.0;329.0;333.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000085235.jpg,0,1,Engagement,,Engagement,253.0;131.0;451.0;356.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000173749.jpg,0,1,Engagement,,Engagement,305.0;32.0;392.0;208.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_aod0fku1m8jqnk65.jpg,1,1,Engagement,,Engagement,462.0;458.0;797.0;1652.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_aod0fku1m8jqnk65.jpg,2,1,Engagement,,Engagement,87.0;493.0;564.0;1587.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_gkw7cm9e0l9ajumx.jpg,2,1,Engagement,,Engagement,362.0;138.0;442.0;309.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_4bh2risuz1ezmth0.jpg,0,1,Engagement,,Engagement,738.0;259.0;1007.0;585.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_4bh2risuz1ezmth0.jpg,1,1,Engagement,,Engagement,5.0;357.0;133.0;525.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_d7j4eh5warmixdsf.jpg,0,1,Engagement,,Engagement,199.0;72.0;481.0;305.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_kas5h3c8n309orkr.jpg,1,1,Engagement,,Engagement,12.0;100.0;139.0;456.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_dmizbnnpybuap9ix.jpg,0,1,Engagement,,Engagement,313.0;20.0;406.0;156.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_dmizbnnpybuap9ix.jpg,1,1,Engagement,,Engagement,36.0;80.0;160.0;362.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_dmizbnnpybuap9ix.jpg,2,1,Engagement,,Engagement,89.0;42.0;158.0;171.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000018816.jpg,0,1,Engagement,,Engagement,180.0;159.0;479.0;479.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000318279.jpg,2,1,Engagement,,Engagement,500.0;49.0;631.0;386.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000374661.jpg,1,1,Engagement,,Engagement,339.0;86.0;458.0;336.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_9fp3xobdge4ougn6.jpg,2,1,Engagement,,Engagement,401.0;218.0;542.0;450.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_97x4cuz6gkgto8w8.jpg,0,1,Engagement,,Engagement,8.0;162.0;126.0;498.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_ems66mfad0qxs8q3.jpg,0,1,Engagement,,Engagement,858.0;745.0;2377.0;2932.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000015089.jpg,0,1,Engagement,,Engagement,226.0;74.0;429.0;407.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000380455.jpg,1,1,Engagement,,Engagement,77.0;56.0;412.0;331.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000113147.jpg,0,1,Engagement,,Engagement,295.0;39.0;560.0;395.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000108575.jpg,0,1,Engagement,,Engagement,451.0;75.0;558.0;283.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000108575.jpg,1,1,Engagement,,Engagement,442.0;96.0;613.0;355.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_val2014_000000107596.jpg,2,1,Engagement,,Engagement,305.0;105.0;453.0;336.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000161686.jpg,0,1,Engagement,,Engagement,290.0;58.0;410.0;280.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_1rh7m5gxa0w43qui.jpg,1,1,Engagement,,Engagement,1106.0;259.0;1599.0;1189.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000094061.jpg,0,1,Engagement,,Engagement,200.0;6.0;585.0;395.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_7xlqia1lrfizdbn1.jpg,0,1,Engagement,,Engagement,241.0;20.0;440.0;307.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_kx6we07mtf2e18lh.jpg,0,1,Engagement,,Engagement,58.0;90.0;235.0;304.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000536425.jpg,0,1,Engagement,,Engagement,238.0;17.0;333.0;301.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_euhhgy87dkz77vuf.jpg,0,1,Engagement,,Engagement,30.0;82.0;258.0;394.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_euhhgy87dkz77vuf.jpg,1,1,Engagement,,Engagement,133.0;116.0;463.0;428.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_9n1qp9t2rn0noadq.jpg,0,1,Engagement,,Engagement,751.0;685.0;815.0;779.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_djszt14qpetd4z5v.jpg,0,1,Engagement,,Engagement,410.0;122.0;461.0;264.0,reconstructed_approx,excluded_no_mapped_emotion_class
